evento,numero di run,numero di evento,giorno,mese,anno,ora,minuti,secondi,miliardesimi di secondo,pT 0,eta 0,phi 0,pT 1,eta 1,phi 1,pT 2,eta 2,phi 2,pT nu,phi nu,NN,prob,differenza numero di run
763,359472,1364304703,30,8,2018,13,29,45,138518915,35.3133,0.188317,-1.13439,46.767,0.705767,2.83191,34.4334,-2.38079,-2.84362,35.8765,0.679737,0.0132838,0.0132838,0.0
764,359472,1655813012,30,8,2018,14,35,32,696486040,93.0436,0.134129,0.316994,92.8551,0.401176,0.272492,25.4406,-0.529138,2.51213,68.0216,-0.918885,0.152871,0.152871,0.0
765,359472,1902830941,30,8,2018,15,31,42,420401225,207.337,-0.441592,-0.370016,159.157,-0.113545,2.95853,56.0612,-1.53432,2.62539,42.7664,-2.61062,1.92763e-06,1.92763e-06,0.0
766,359472,2077855561,30,8,2018,16,14,57,587786230,185.205,0.584484,-0.601626,44.2762,0.409144,-2.83899,208.414,0.331465,2.82385,137.398,2.45705,0.000569095,0.000569095,0.0
767,359472,2974964095,30,8,2018,20,6,26,888117055,24.3707,-0.398621,0.400217,47.8889,0.383369,-0.826368,27.707,-1.95639,2.03849,36.7211,2.86908,0.163921,0.163921,0.0
768,359472,3104112431,30,8,2018,20,41,38,313555410,15.6018,0.132327,-2.44996,62.1729,0.81865,-2.7907,31.3478,-0.68034,-1.31146,32.1337,-1.50869,0.141963,0.141963,0.0
769,359472,3300887680,30,8,2018,21,35,1,793400045,27.5023,2.06956,1.13974,67.7284,1.05541,2.80098,15.9456,2.09258,-2.80314,49.3936,-0.0444581,0.557901,0.557901,0.0
770,359472,3438218176,30,8,2018,22,15,28,296130420,53.9015,1.35781,2.93329,32.104,1.31124,2.58911,22.423,0.103821,-0.870035,67.1428,-0.227942,0.562587,0.562587,0.0
771,359472,3876812560,31,8,2018,0,25,12,886717290,20.7866,0.314709,1.4473,15.391,0.574978,0.686839,54.268,-0.409899,-3.04424,50.7364,-0.59642,0.567716,0.567716,0.0
948,359541,949648554,31,8,2018,6,41,45,927705565,20.5897,1.11978,-0.525403,23.67,0.623086,-1.11635,49.1664,-0.224923,1.02023,58.7643,2.25515,0.269077,0.269077,69.0
1078,359541,2169867739,31,8,2018,11,30,24,242448400,31.2552,-1.32572,1.51284,60.0529,-0.082598,-2.84624,35.4802,1.35526,0.296519,39.9324,-3.01598,0.0977347,0.0977347,0.0
778,359586,182933568,31,8,2018,20,48,22,76329990,116.297,-0.485987,-0.0703913,127.227,-0.819553,0.33711,235.654,0.0933033,3.05283,44.6312,-1.09832,0.337753,0.337753,45.0
966,359593,872418246,1,9,2018,1,20,8,329574910,117.276,2.05635,0.127282,44.4549,1.02021,1.96029,28.2504,-1.95139,-0.123745,104.467,2.65257,7.6726e-06,7.6726e-06,7.0
967,359593,1924272377,1,9,2018,5,35,32,374479795,55.2472,0.256021,-1.39206,74.5815,0.621426,-0.693637,49.7108,0.801621,-0.562362,35.2533,2.17014,0.196542,0.196542,0.0
968,359593,2048783153,1,9,2018,6,10,0,878762240,25.5875,0.12344,0.472844,44.0471,-1.20511,1.7974,31.6338,0.0998496,2.79142,55.9154,0.984004,0.166579,0.166579,0.0
969,359593,2657177323,1,9,2018,8,48,19,342460160,56.0676,-0.87067,0.740336,24.3168,-0.420671,0.227948,63.4261,-0.870627,-2.01166,35.1566,-2.294,0.549143,0.549143,0.0
772,359677,359961736,1,9,2018,22,32,24,416496910,115.873,-0.249642,0.239996,16.1625,0.70899,0.0722205,153.713,-0.976933,0.899985,79.7326,0.246505,0.202927,0.202927,84.0
773,359677,366919357,1,9,2018,22,33,45,405534005,65.3435,-0.488789,2.91427,28.2812,-1.32233,-1.90526,54.3208,-1.02645,-0.311736,36.1345,-2.71319,0.222264,0.222264,0.0
1099,359678,1701225520,2,9,2018,5,51,38,727484265,16.581,-0.231476,2.3942,51.7706,-0.211083,1.62127,23.2203,0.0937834,-0.0362165,76.4256,0.507221,0.19808,0.19808,1.0
1100,359678,1750959805,2,9,2018,6,2,17,166091465,35.2332,0.304302,-2.82062,27.95,1.77408,1.1585,41.7394,-1.90462,1.06631,48.0866,-1.51416,0.00640381,0.00640381,0.0
1101,359678,1765752403,2,9,2018,6,5,29,637389265,51.5862,-1.5517,3.02309,28.9105,-1.29018,-3.05375,18.7248,-0.672953,0.160873,57.8909,0.0280614,0.503412,0.503412,0.0
1102,359678,1902898338,2,9,2018,6,35,42,914018490,30.1456,0.066492,-2.31344,25.6986,0.291418,2.65676,33.1684,-0.199218,0.795788,30.9245,-1.5804,0.276578,0.276578,0.0
985,359717,1344219995,2,9,2018,17,27,44,785907480,19.4725,-0.345578,1.99641,34.1011,-2.24701,1.64525,30.3234,-1.04531,-1.43531,30.0781,-1.39782,0.0685667,0.0685667,39.0
986,359717,1377253165,2,9,2018,17,35,24,644100330,47.0556,-0.814205,0.290841,27.6935,-0.257532,-0.00697879,20.804,-0.650308,2.56019,84.8632,-3.06952,0.700591,0.700591,0.0
987,359717,417043603,2,9,2018,14,2,7,308747325,45.0337,1.65927,2.73909,41.9907,-0.206985,-0.222853,38.8807,-0.993045,-0.596087,35.5198,2.77101,0.000936288,0.000936288,0.0
988,359717,1755291720,2,9,2018,19,8,49,253730460,39.8623,-2.37009,0.322694,111.196,-0.670816,0.615214,51.1094,0.155478,-2.42074,102.685,-2.6226,0.00272258,0.00272258,0.0
779,359735,1585856715,3,9,2018,4,21,9,469153940,23.6092,-1.20858,2.5882,29.7237,-0.431109,-2.0552,27.2539,-1.66429,0.113266,36.7961,0.291115,0.141838,0.141838,18.0
1193,359766,932074565,3,9,2018,10,57,6,261983540,44.2976,-0.767602,-1.08347,47.5256,-0.624745,-0.522793,55.6219,0.613472,2.14498,42.1459,2.96434,0.527161,0.527161,31.0
1194,359766,1824013577,3,9,2018,14,30,52,904598205,20.7737,-0.962271,-1.5079,44.3211,-1.26273,-0.459989,17.4952,-1.33568,1.0544,36.5185,3.1359,0.310515,0.310515,0.0
1023,359823,2181403435,4,9,2018,2,18,55,297149925,169.027,2.20645,-0.8423,148.913,1.30549,3.08407,83.4827,2.17938,1.7681,69.6788,0.189412,6.94401e-06,6.94401e-06,57.0
1045,359823,708262596,3,9,2018,20,19,43,260699425,152.819,0.538167,-0.469743,166.171,0.331673,0.814525,106.059,2.35731,-2.9067,56.5862,-1.89772,8.2786e-08,8.2786e-08,0.0
1046,359823,971869327,3,9,2018,21,20,25,748423380,58.0351,0.699416,1.04407,32.124,0.899788,1.66831,27.5947,0.312666,0.403838,86.7634,-2.65309,0.648405,0.648405,0.0
1047,359823,1136785040,3,9,2018,21,55,39,175219765,33.7069,0.931456,1.18239,32.7427,1.95079,1.71144,72.5154,-1.12784,-0.818008,42.4348,-2.47076,0.130949,0.130949,0.0
1055,359872,1137533755,4,9,2018,11,38,26,697613955,125.247,-0.411663,-1.10264,94.7015,-0.541558,1.08214,77.5811,0.126447,1.73166,214.832,1.60494,0.000921301,0.000921301,49.0
1056,359872,2476126642,4,9,2018,17,21,30,261876915,41.7015,1.20123,2.16238,37.3884,0.98633,-3.12163,28.1974,-1.90348,-0.200863,52.2557,-0.56638,0.230153,0.230153,0.0
1057,359872,2655298379,4,9,2018,18,11,5,610546200,32.1872,0.677656,-2.23124,35.193,-0.24809,2.17096,62.3585,-0.689131,0.360636,34.2712,-2.57349,0.175292,0.175292,0.0
1058,359872,2664756474,4,9,2018,18,13,49,108608480,61.1143,0.134613,-1.77967,161.767,0.155203,-1.93638,17.7158,0.163309,1.66508,94.1473,-1.7839,0.119284,0.119284,0.0
949,359918,293846602,4,9,2018,22,36,7,989723785,40.8223,2.36004,0.288249,41.5974,2.34597,1.47245,38.7197,-0.146732,3.1003,46.911,-1.51416,0.17761,0.17761,46.0
950,359918,1392774786,5,9,2018,2,48,26,382809060,52.4996,-1.39295,1.51224,36.8788,-1.966,-2.05784,70.1811,-1.49619,-1.3061,54.8398,1.80747,0.0355858,0.0355858,0.0
1233,359918,633572553,4,9,2018,23,53,59,177052835,33.6738,-0.323978,1.50956,24.1991,0.651929,2.52442,19.9972,1.0252,-1.21113,44.0453,-1.0277,0.25101,0.25101,0.0
1079,360026,1162240302,5,9,2018,16,49,2,477096615,68.3527,-1.14478,-1.77569,61.9935,-1.37219,-1.36592,124.835,0.109388,1.8248,34.3043,-0.115435,0.435556,0.435556,108.0
1080,360026,507197584,5,9,2018,14,27,30,524158860,35.2822,1.87026,-2.93343,30.201,1.95871,-2.45562,30.8836,-0.656064,-1.09211,113.979,1.12398,0.295531,0.295531,0.0
1081,360026,2874648938,6,9,2018,0,12,14,31878255,94.0203,-1.35749,0.661803,36.4324,-0.638899,0.206267,43.7268,-0.833669,-2.54863,83.5482,-2.82951,0.64914,0.64914,0.0
1082,360026,3086523952,6,9,2018,1,17,11,208437215,28.4967,1.69301,3.0431,41.7908,1.63754,-1.17835,146.732,0.817121,-1.17286,355.437,-1.92269,0.24528,0.24528,0.0
861,360063,304016002,6,9,2018,4,19,13,805794745,17.5349,-0.713628,-2.09068,26.9074,-0.527161,-2.95992,42.9686,-1.18015,-1.17899,75.8193,0.650958,0.498173,0.498173,37.0
862,360063,364315265,6,9,2018,4,37,6,531748150,29.054,-0.915355,2.01561,20.3243,-0.642351,2.57684,44.1861,-0.474391,0.425414,37.0586,3.01382,0.0661199,0.0661199,0.0
863,360063,705229589,6,9,2018,5,53,11,92686035,21.3558,1.09078,-2.0923,68.5007,0.465198,-0.969542,41.6574,-1.03889,0.390584,78.5538,2.01761,0.306419,0.306419,0.0
864,360063,1458663824,6,9,2018,8,51,24,149301940,33.7774,0.229343,1.77878,25.7579,-0.135971,2.46423,24.13,-0.830047,-1.09108,47.0507,-0.161235,0.273899,0.273899,0.0
951,360063,874445123,6,9,2018,6,33,39,236319390,21.5961,-1.71981,1.65571,27.2228,-0.78739,-0.594838,43.1121,-1.61095,-1.50024,69.6667,1.87054,0.478596,0.478596,0.0
952,360063,901129093,6,9,2018,6,39,15,704244500,19.1482,0.655654,2.1358,18.0003,-0.61226,0.925557,49.0718,-1.16272,-0.878264,86.6374,2.51302,0.416125,0.416125,0.0
953,360063,1493221119,6,9,2018,9,0,12,136571160,60.7556,1.53582,-0.818458,58.4758,1.29094,-0.760575,91.3618,0.118816,2.80883,93.717,2.20774,0.890717,0.890717,0.0
954,360063,1750042718,6,9,2018,10,5,7,41241210,30.2881,-0.5065,-1.22518,29.2002,-0.698641,-1.84735,26.3242,-0.0512844,0.776704,76.3518,1.83973,0.466573,0.466573,0.0
865,360129,1068449139,6,9,2018,18,36,39,503831425,24.2749,-1.60766,2.06777,30.817,-1.28462,-2.78082,20.7083,0.299366,-2.50489,36.0627,2.63537,0.218872,0.218872,66.0
866,360129,2587168872,7,9,2018,0,39,33,259315785,141.107,0.480011,2.23213,25.3544,0.328125,1.16875,199.888,-1.60509,-0.610623,112.108,3.08785,0.0341015,0.0341015,0.0
1195,360161,544196611,7,9,2018,4,21,1,700496540,88.4517,1.26535,-1.74565,71.4569,1.5639,-2.36834,40.2919,-0.0303247,-2.10434,56.0002,1.35967,0.109478,0.109478,32.0
1103,360209,1184529720,7,9,2018,16,14,1,851692055,52.4503,0.617204,2.61511,115.779,1.21689,-2.07306,35.895,-1.28945,1.69273,43.2948,1.3672,0.00440264,0.00440264,48.0
780,360244,564637553,7,9,2018,20,27,55,585351535,157.724,-1.2178,-1.4138,49.5854,0.166388,-1.59368,42.1335,-0.979762,2.77169,45.3409,0.332966,0.000434054,0.000434054,35.0
1196,360293,1820288051,8,9,2018,9,28,49,904345450,26.2401,0.462247,-0.852592,36.8757,-0.261161,1.79362,145.799,0.922985,2.14233,51.3527,-2.05186,0.114866,0.114866,49.0
1197,360293,2076508868,8,9,2018,10,36,18,989128565,21.4706,-0.950711,-1.91386,39.6136,-1.09548,-1.35285,55.6863,-1.62168,2.66013,90.4826,2.5084,0.35406,0.35406,0.0
1198,360293,2241109615,8,9,2018,11,18,13,590571105,83.4542,-1.11446,0.811923,32.5054,-0.459801,0.0247749,72.6869,-0.388456,-2.53,36.3102,2.57746,0.387694,0.387694,0.0
1199,360293,2402801265,8,9,2018,11,59,18,54475235,66.4717,-0.327547,2.97455,33.4635,0.343021,2.8144,61.3241,-0.937234,-0.710679,43.2762,0.853408,0.493411,0.493411,0.0
1200,360293,2933739927,8,9,2018,14,26,58,200131275,103.172,-0.28538,0.882861,74.3737,-1.93404,2.78728,158.148,-1.0549,-1.83022,38.2612,-1.55777,1.41172e-06,1.41172e-06,0.0
1201,360309,1121727208,8,9,2018,22,26,29,210353200,218.001,1.23446,2.90406,64.3564,2.27728,2.72672,380.677,1.49689,-0.58832,169.037,2.17707,1.38842e-05,1.38842e-05,16.0
1202,360309,1196884690,8,9,2018,22,44,29,251923550,85.0474,1.98285,2.71515,87.2018,2.06509,2.32422,24.3574,2.20995,-0.375554,69.349,0.705596,0.251946,0.251946,0.0
1203,360309,1472941321,8,9,2018,23,55,36,548212190,17.2908,-0.250145,-2.54907,30.366,-0.42361,-0.326117,222.066,2.11621,-2.97967,207.115,0.268685,0.0846451,0.0846451,0.0
1204,360309,1960268216,9,9,2018,2,5,40,354048960,55.5054,-1.86182,0.798116,73.5577,-1.80596,0.459135,77.4571,-0.504907,-2.46382,51.0519,-2.71503,0.742125,0.742125,0.0
1205,360373,1369309923,9,9,2018,19,2,18,255587330,101.242,1.54489,2.12329,42.205,2.36746,-2.09561,33.111,2.34242,-1.44864,64.8019,0.736415,0.0990901,0.0990901,64.0
1206,360373,1827390618,9,9,2018,20,47,22,926560230,116.101,-1.35922,1.06476,72.1277,-1.48721,-0.768405,38.667,-0.314534,-2.33041,46.0609,-3.08356,0.00630995,0.00630995,0.0
939,361738,1133568445,24,9,2018,16,58,23,187707575,18.4063,1.39909,2.81293,157.058,0.840455,2.39863,135.13,-0.639802,-0.646672,90.0503,2.70853,0.561022,0.561022,1365.0
940,361738,2491476755,24,9,2018,22,35,22,621756185,73.6608,-0.282706,0.573367,66.7871,-0.825892,2.79317,38.1321,-0.888778,-3.03954,77.2391,-0.946493,0.0992598,0.0992598,0.0
941,361738,2780878240,24,9,2018,23,50,27,508512905,65.7296,-0.347097,-0.721535,52.5834,-1.38086,1.47053,60.5262,-0.40426,2.74522,31.6817,-1.81309,0.00223117,0.00223117,0.0
1065,361795,879548757,25,9,2018,7,34,7,303971415,250.615,-0.248967,-0.346548,44.801,1.21427,-0.986967,252.462,0.386452,2.72066,30.9858,2.74804,2.00849e-05,2.00849e-05,57.0
1066,361795,1159803293,25,9,2018,8,37,45,284045760,88.5021,-0.258546,-0.44173,427.587,-0.38166,-0.290161,67.8948,-2.17652,0.667117,41.25,0.267893,0.0379975,0.0379975,0.0
1067,361795,2878590060,25,9,2018,16,5,26,380516885,66.8666,1.03278,-1.87482,61.9488,0.815988,-2.17355,82.9652,0.635598,0.202171,53.9609,3.07167,0.480216,0.480216,0.0
868,361862,759452220,26,9,2018,1,47,54,160279955,159.179,1.50521,-2.77394,44.8718,1.02209,0.162636,213.25,-0.0856618,0.531967,90.0382,-2.81368,8.22985e-06,8.22985e-06,67.0
869,361862,1571521818,26,9,2018,5,5,24,413234370,25.3711,-1.00687,-0.484235,54.4301,0.325181,1.72316,47.8643,1.42734,-2.57899,31.2121,-0.71216,0.0184439,0.0184439,0.0
870,362204,1371676778,29,9,2018,7,2,55,439938485,103.52,-0.779699,-1.04188,17.6197,-1.82386,0.0865277,39.7991,-2.01537,2.6691,75.8835,2.06179,0.267862,0.267862,342.0
871,362204,1460990410,29,9,2018,7,23,41,998200450,76.9399,-1.29982,-1.19306,19.3395,-1.86055,0.40503,92.4424,1.49543,-2.48685,102.109,1.17806,0.0523519,0.0523519,0.0
872,362204,1124549051,29,9,2018,6,9,2,556889460,32.6318,1.99779,-1.33353,42.0181,1.68229,3.03473,33.2425,-0.576878,-1.61846,77.924,1.15235,0.186646,0.186646,0.0
1227,362297,2191964730,30,9,2018,4,31,28,581898515,34.24,1.76449,-1.88205,48.8751,1.78191,-2.37018,45.5903,1.94253,-2.9894,56.5581,0.144317,0.288286,0.288286,93.0
1228,362297,2327494548,30,9,2018,5,4,39,964449585,144.619,-1.21373,1.18281,60.8299,-1.10251,1.87032,33.2557,-0.169187,-2.27816,142.35,-1.43454,0.305819,0.305819,0.0
1229,362297,2370161944,30,9,2018,5,15,16,517928095,62.8814,0.287643,-2.20145,19.3388,0.808095,-1.01836,53.4253,1.77393,2.9874,52.155,1.76545,0.216993,0.216993,0.0
1230,362297,775183185,29,9,2018,22,44,3,962171320,48.6782,-0.27616,-0.507508,27.9889,0.333996,0.25061,65.2538,-1.2918,2.12114,60.0151,-1.65425,0.276187,0.276187,0.0
895,362345,1479402676,30,9,2018,15,37,28,860102375,48.8449,-0.32387,0.247072,50.0406,1.03517,-0.850536,109.473,-0.0972232,2.36074,47.5861,-0.842707,0.0710969,0.0710969,48.0
896,362345,2151878167,30,9,2018,18,12,11,984226095,92.8056,-0.496929,1.84624,41.5694,0.714247,-1.53125,46.7833,2.19186,-0.0493912,43.3785,-2.84731,3.11695e-05,3.11695e-05,0.0
1234,362354,840427254,1,10,2018,0,14,6,454520735,49.3576,-2.08881,-1.78246,43.4632,-1.49278,-2.09084,31.3327,-2.09303,0.0459452,92.7364,1.65258,0.662366,0.662366,9.0
1235,362354,961851030,1,10,2018,0,40,45,115908640,53.3721,-1.67015,2.70504,25.4257,-1.02974,2.67644,77.0754,-0.833687,-1.52318,64.0657,-0.752887,0.367825,0.367825,0.0
1236,362354,1116220527,1,10,2018,1,15,28,269094645,34.2132,-2.11382,-1.2266,41.1055,-2.08748,-1.84082,86.6725,-2.03242,0.0593728,112.482,-2.22169,0.553605,0.553605,0.0
1010,362388,610996216,1,10,2018,9,46,8,427506635,18.9111,1.6117,-0.672055,72.0112,0.867789,-1.72652,18.8678,0.666059,0.572203,51.4198,1.12646,0.629314,0.629314,34.0
1011,362388,865919106,1,10,2018,10,41,1,404727905,66.2697,1.45184,1.04244,17.0619,1.72286,0.797386,123.557,0.925017,-1.90204,75.0674,-1.52744,0.154047,0.154047,0.0
1012,362388,1633391429,1,10,2018,13,36,21,835204460,39.0351,-0.717169,1.17637,27.149,-0.185161,-1.50592,39.5693,2.40506,2.85299,32.2314,-0.58538,0.0205824,0.0205824,0.0
1013,362388,1906787031,1,10,2018,14,45,44,47167600,15.5086,0.513785,-2.52752,32.3827,-0.547058,2.22903,112.773,-0.81988,-0.863018,83.9563,2.20711,0.77611,0.77611,0.0
1014,362388,2031580378,1,10,2018,15,16,59,183847100,91.3234,-1.90263,1.73669,59.9315,-1.22123,0.928947,95.5971,-2.24714,-2.25504,81.5138,-0.313534,0.0340926,0.0340926,0.0
1015,362388,1476067864,1,10,2018,12,58,51,208035480,155.835,0.10541,2.30324,101.353,-0.0510365,2.29961,228.726,0.755214,-0.73744,48.3912,-1.3975,0.632276,0.632276,0.0
1207,362445,1895105651,2,10,2018,5,45,52,600162655,336.31,0.996512,-2.9885,32.4443,-0.515927,-0.411537,267.17,1.95986,-0.120733,115.366,0.873275,5.0572e-11,5.0572e-11,57.0
1208,362552,1138173178,3,10,2018,5,45,4,397723555,138.655,1.06868,1.29909,66.4482,0.975101,1.84764,156.099,-0.0490892,-1.51867,58.3271,1.55668,0.424554,0.424554,107.0
1209,362552,1200465960,3,10,2018,5,59,32,836894205,36.2169,1.35002,-1.7955,149.668,2.00105,-2.26271,37.5969,1.21297,2.73394,55.5767,0.27827,0.118915,0.118915,0.0
1210,362552,2109306698,3,10,2018,9,35,26,415796460,1196.25,-0.037015,2.7734,200.911,-0.0734021,-2.1181,268.37,-0.443626,0.355213,432.951,-0.759997,1.90483e-13,1.90483e-13,0.0
1211,362552,2915143571,3,10,2018,12,55,45,688860870,54.1808,0.146316,-1.69257,100.562,-0.418446,-1.32569,67.4478,0.341441,2.35629,34.0776,1.43324,0.347353,0.347353,0.0
1212,362552,3021272373,3,10,2018,13,21,42,968717340,83.5509,0.0798209,0.143238,61.9641,0.62191,0.778164,21.0061,-0.242189,-1.37652,62.0335,2.0558,0.136924,0.136924,0.0
1018,362619,434908105,3,10,2018,16,47,35,981948330,46.3258,-0.306977,1.86708,60.9524,-0.387934,1.47317,51.2824,0.713666,1.77275,184.46,1.5675,0.261232,0.261232,67.0
1019,362619,1741640809,3,10,2018,21,50,9,99838550,153.937,-0.831393,-2.0736,67.3463,-0.243878,-1.73934,149.556,0.499004,-0.0657943,94.9655,-1.90901,0.183572,0.183572,0.0
1083,362661,1920846438,4,10,2018,8,43,52,307722435,127.819,-1.05157,3.02668,39.2847,-2.4105,-0.645678,57.4115,0.255321,0.302165,48.4971,-0.201374,1.37321e-05,1.37321e-05,42.0
1084,362776,1857599867,5,10,2018,3,57,41,82656645,38.9622,-2.04304,-2.69825,28.1481,-2.13219,-0.312884,27.4992,-1.99203,-0.0745004,39.7458,2.32526,0.26674,0.26674,115.0
1085,362776,2059282105,5,10,2018,4,42,57,557767490,56.465,-1.07998,2.74327,45.1267,-0.744104,2.70039,47.5766,-1.21046,-2.22713,64.6812,2.64757,0.0683362,0.0683362,0.0
1086,362776,2315958204,5,10,2018,5,45,18,547934755,93.5263,1.18865,0.827529,21.4906,0.907567,0.937665,84.8873,1.85746,-0.924949,117.598,-0.110347,0.191969,0.191969,0.0
1087,362776,3186477848,5,10,2018,9,42,44,267484775,24.1766,0.28796,1.04658,65.5027,0.824203,1.26359,68.0903,1.39034,0.600104,235.0,0.955949,0.225349,0.225349,0.0
1088,362776,3264248916,5,10,2018,10,0,41,592402915,75.1506,-0.733299,-2.10084,18.9608,-1.60862,-2.70873,59.4667,-2.22677,-0.972287,71.5767,0.473829,0.199555,0.199555,0.0
781,363033,3386074513,7,10,2018,14,23,42,436136610,37.3929,0.449316,2.14886,25.5548,0.753025,1.00857,132.854,2.20251,-1.25886,82.224,1.97288,0.412483,0.412483,257.0
782,363033,3552126978,7,10,2018,15,22,9,930411630,76.7057,-1.91277,1.87144,67.8753,-1.29654,-1.91971,70.5626,-0.755915,-0.54727,32.1133,2.91345,0.000763791,0.000763791,0.0
783,363033,695398440,7,10,2018,3,0,45,772681930,77.0325,-0.252855,2.33615,66.975,0.0123757,0.590249,95.2801,-1.80148,-2.69937,55.9646,1.19643,0.00119772,0.00119772,0.0
784,363033,2539557332,7,10,2018,10,20,38,186746955,118.469,-0.869472,-1.16666,75.2897,-0.0456294,0.152288,49.7608,-0.366591,-2.93681,69.7583,1.19729,0.00100158,0.00100158,0.0
793,363096,482598692,7,10,2018,23,48,52,752033445,40.7886,-0.701797,1.27577,19.2009,-2.02093,2.86766,48.4439,-0.148524,-0.763084,213.411,1.22848,0.498999,0.498999,63.0
1213,363129,380604402,8,10,2018,3,37,45,132746380,86.8461,1.07781,-1.01992,62.1307,-0.856803,-0.876407,65.9215,0.243236,2.81156,68.456,1.1568,0.000140068,0.000140068,33.0
1214,363129,1179915608,8,10,2018,6,35,29,42936030,38.027,-1.1035,0.433049,199.813,-1.88072,-2.9335,26.4913,0.261226,-2.87091,196.544,2.90676,0.0147494,0.0147494,0.0
1215,363129,1543962513,8,10,2018,8,7,9,385387495,30.2282,-0.496781,2.27973,23.78,-0.257684,-2.92842,46.7431,-0.659278,1.14017,50.7713,-1.2736,0.64836,0.64836,0.0
1096,363198,1943634749,9,10,2018,4,58,7,117787615,31.3965,0.515617,0.398179,318.449,0.766353,-0.222527,34.7047,-0.0237268,2.78243,323.695,2.99798,0.170631,0.170631,69.0
1097,363198,2230724404,9,10,2018,6,9,51,21447145,15.9282,1.3166,-2.14353,73.3435,0.981681,-1.20671,32.2552,1.45932,2.2658,36.3516,-0.880855,0.327039,0.327039,0.0
1098,363198,2287177302,9,10,2018,6,23,52,327103465,208.259,-0.19543,0.290251,64.4169,-0.390594,-0.145267,107.36,0.186613,-0.769315,34.9198,2.20152,0.0289861,0.0289861,0.0
774,363262,368389595,9,10,2018,18,53,38,447390540,139.301,0.0977622,-1.42102,86.1934,0.741618,0.429233,206.839,1.07177,1.98903,35.2187,-1.27341,1.90123e-06,1.90123e-06,64.0
921,363400,1181342274,11,10,2018,4,7,22,232178845,15.3857,-0.0240109,0.532589,32.3052,0.487196,-1.23584,32.6978,-1.489,-1.10841,41.961,2.10228,0.19544,0.19544,138.0
955,363710,2100518559,16,10,2018,22,30,32,177914500,52.9487,1.30573,1.33076,59.7577,0.138206,-2.44614,55.0033,-0.434962,-1.40486,46.9243,1.38696,0.00581946,0.00581946,310.0
956,363710,2660213289,17,10,2018,0,47,4,685556640,186.634,-0.410728,0.126924,100.323,-0.259048,2.0253,136.126,0.120263,-2.09867,60.9143,2.05019,4.88649e-06,4.88649e-06,0.0
957,363710,1555937348,16,10,2018,20,14,42,484278345,143.507,-0.66685,2.29334,41.3988,0.723505,-2.26481,79.9276,0.545805,-0.317459,33.4044,1.7809,0.000195332,0.000195332,0.0
958,363710,3621320767,17,10,2018,4,57,51,729550100,64.24,1.58206,-2.35904,28.8508,2.25584,-1.75341,91.913,1.16334,2.00111,44.3849,-2.96121,0.284104,0.284104,0.0
959,363738,823393616,17,10,2018,10,3,1,798809805,105.001,1.5592,2.16276,101.302,1.44358,2.13379,204.11,1.60814,-1.32089,66.9003,0.363207,0.985325,0.985325,28.0
960,363738,936038314,17,10,2018,10,27,6,358013495,229.897,-2.38337,-1.3669,30.8947,-2.41771,2.3369,57.8504,-0.75346,2.49852,142.218,1.86162,0.000120662,0.000120662,0.0
961,363738,2535958743,17,10,2018,17,6,48,546606620,202.198,-2.01375,-2.69356,101.013,0.180016,-1.11291,189.867,-1.24614,0.889633,71.9608,1.23734,4.23884e-13,4.23884e-13,0.0
1216,363910,588845335,18,10,2018,19,23,42,195953345,26.4366,2.01926,2.10394,30.1461,0.548253,-2.63077,20.646,1.88233,-1.29802,42.9943,0.608094,0.132686,0.132686,172.0
1217,363910,1096115986,18,10,2018,21,22,52,692331115,27.9471,-2.28286,-1.76199,66.0838,-1.2246,-2.95427,48.145,-1.11898,3.13304,34.885,-0.176632,0.224942,0.224942,0.0
1218,363910,1159257399,18,10,2018,21,39,37,293117145,83.5093,-0.706991,-1.27621,45.5452,0.0288283,-1.79139,145.964,-1.03987,1.09535,83.3426,-3.07215,0.197059,0.197059,0.0
